State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Uttar Pradesh,Siddharth Nagar,Naugarh,Red,Vegetables,14.0,1050,1175,1110,01 Apr 2016
Uttar Pradesh,Jalaun (Orai),Orai,Other,Vegetables,8.5,0,0,600,01 Apr 2016
Uttar Pradesh,Maharajganj,Partaval,Red,Vegetables,15.0,1040,1160,1100,01 Apr 2016
Uttar Pradesh,Pillibhit,Pilibhit,Local,Vegetables,66.0,870,900,885,01 Apr 2016
Uttar Pradesh,Kanpur,Pukhrayan,Red,Vegetables,3.5,0,0,940,01 Apr 2016
Uttar Pradesh,Raebarelli,Raibareilly,Nasik,Vegetables,17.5,1080,1125,1100,01 Apr 2016
Uttar Pradesh,Sonbhadra,Robertsganj,Other,Vegetables,17.5,0,0,1080,01 Apr 2016
Uttar Pradesh,Kanpur,Rura,Red,Vegetables,3.5,0,0,990,01 Apr 2016
Uttar Pradesh,Saharanpur,Saharanpur,Red,Vegetables,40.0,0,0,1070,01 Apr 2016
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Red,Vegetables,3.4,0,0,1200,01 Apr 2016
Uttar Pradesh,Meerut,Sardhana,Red,Vegetables,1.5,0,0,1030,01 Apr 2016
Uttar Pradesh,Jaunpur,Shahganj,Red,Vegetables,4.0,950,1100,1000,01 Apr 2016
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Other,Vegetables,4.0,800,860,820,01 Apr 2016
Uttar Pradesh,Firozabad,Shikohabad,Red,Vegetables,10.0,0,0,850,01 Apr 2016
Uttar Pradesh,Allahabad,Sirsa,Red,Vegetables,5.0,0,0,980,01 Apr 2016
Uttar Pradesh,Sitapur,Sitapur,Other,Vegetables,162.0,700,1050,850,01 Apr 2016
Uttar Pradesh,Sultanpur,Sultanpur,Other,Vegetables,75.0,1000,1050,1025,01 Apr 2016
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Red,Vegetables,19.0,0,0,1225,01 Apr 2016
Uttar Pradesh,Shahjahanpur,Tilhar,Other,Vegetables,0.6,0,0,960,01 Apr 2016
Uttar Pradesh,Auraiya,Achalda,Red,Vegetables,15.0,0,0,1180,02 Apr 2016
Uttar Pradesh,Agra,Agra,Red,Vegetables,600.0,0,0,1010,02 Apr 2016
Uttar Pradesh,Aligarh,Aligarh,Dry F.A.Q.,Vegetables,80.0,1100,1200,1140,02 Apr 2016
Uttar Pradesh,Allahabad,Allahabad,Local,Vegetables,280.0,0,0,1100,02 Apr 2016
Uttar Pradesh,Auraiya,Auraiya,Red,Vegetables,1.5,0,0,1150,02 Apr 2016
Uttar Pradesh,Banda,Baberu,Other,Vegetables,8.0,0,0,925,02 Apr 2016
Uttar Pradesh,Badaun,Badayoun,Red,Vegetables,15.0,800,900,850,02 Apr 2016
Uttar Pradesh,Bahraich,Bahraich,Red,Vegetables,37.5,935,965,950,02 Apr 2016
Uttar Pradesh,Ballia,Ballia,Red,Vegetables,60.0,1000,1100,1030,02 Apr 2016
Uttar Pradesh,Banda,Banda,Local,Vegetables,15.0,0,0,925,02 Apr 2016
Uttar Pradesh,Barabanki,Barabanki,Red,Vegetables,32.5,1080,1125,1110,02 Apr 2016
Uttar Pradesh,Baghpat,Baraut,Red,Vegetables,7.0,0,0,970,02 Apr 2016
Uttar Pradesh,Bareilly,Bareilly,Dry F.A.Q.,Vegetables,98.0,0,0,925,02 Apr 2016
Uttar Pradesh,Basti,Basti,Red,Vegetables,13.5,1120,1225,1175,02 Apr 2016
Uttar Pradesh,Hamirpur,Bharuasumerpur,Red,Vegetables,1.0,0,0,950,02 Apr 2016
Uttar Pradesh,Bijnor,Bijnaur,Red,Vegetables,25.0,0,0,950,02 Apr 2016
Uttar Pradesh,Bulandshahar,Buland Shahr,Local,Vegetables,5.0,0,0,900,02 Apr 2016
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Red,Vegetables,5.0,0,0,900,02 Apr 2016
Uttar Pradesh,Gautam Budh Nagar,Dadri,Red,Vegetables,8.0,0,0,1020,02 Apr 2016
Uttar Pradesh,Auraiya,Dibiapur,Red,Vegetables,4.0,0,0,1020,02 Apr 2016
Uttar Pradesh,Etah,Etah,Other,Vegetables,6.0,900,950,920,02 Apr 2016
Uttar Pradesh,Etawah,Etawah,Red,Vegetables,19.0,0,0,1000,02 Apr 2016
Uttar Pradesh,Fatehpur,Fatehpur,Red,Vegetables,30.0,0,0,1080,02 Apr 2016
Uttar Pradesh,Firozabad,Firozabad,Red,Vegetables,4.0,0,0,980,02 Apr 2016
Uttar Pradesh,Ghazipur,Gazipur,Red,Vegetables,10.0,1090,1130,1110,02 Apr 2016
Uttar Pradesh,Ghaziabad,Ghaziabad,Red,Vegetables,70.0,0,0,1040,02 Apr 2016
Uttar Pradesh,Gonda,Gonda,Red,Vegetables,8.2,950,1100,1000,02 Apr 2016
Uttar Pradesh,Gorakhpur,Gorakhpur,Red,Vegetables,100.0,1200,1250,1230,02 Apr 2016
Uttar Pradesh,Bulandshahar,Gulavati,Red,Vegetables,1.2,0,0,975,02 Apr 2016
Uttar Pradesh,Hathras,Haathras,Red,Vegetables,20.0,0,0,900,02 Apr 2016
Uttar Pradesh,Hamirpur,Hamirpur,Other,Vegetables,16.0,0,0,800,02 Apr 2016
Uttar Pradesh,Fatehpur,Jahanabad,Pusa-Red,Vegetables,23.5,650,750,700,02 Apr 2016
Uttar Pradesh,Jalaun (Orai),Jalaun,Other,Vegetables,1.8,0,0,600,02 Apr 2016
Uttar Pradesh,Allahabad,Jasra,Red,Vegetables,11.0,0,0,1015,02 Apr 2016
Uttar Pradesh,Etawah,Jasvantnagar,Red,Vegetables,30.0,0,0,980,02 Apr 2016
Uttar Pradesh,Jaunpur,Jaunpur,Other,Vegetables,60.0,1025,1125,1075,02 Apr 2016
Uttar Pradesh,Gautam Budh Nagar,Javer,Onion,Vegetables,120.0,0,0,820,02 Apr 2016
Uttar Pradesh,Jhansi,Jhansi,Other,Vegetables,60.0,650,750,700,02 Apr 2016
Uttar Pradesh,Kannuj,Kannauj,Red,Vegetables,11.0,0,0,1080,02 Apr 2016
Uttar Pradesh,Kanpur,Kanpur(Grain),Red,Vegetables,250.0,0,0,1100,02 Apr 2016
Uttar Pradesh,Chitrakut,Karvi,Red,Vegetables,11.5,0,0,1100,02 Apr 2016
Uttar Pradesh,Etah,Kasganj,Other,Vegetables,4.8,960,1000,980,02 Apr 2016
Uttar Pradesh,Aligarh,Khair,Red,Vegetables,8.0,1140,1230,1180,02 Apr 2016
Uttar Pradesh,Bulandshahar,Khurja,Red,Vegetables,100.0,0,0,800,02 Apr 2016
Uttar Pradesh,Lakhimpur,Lakhimpur,Red,Vegetables,70.0,900,1000,920,02 Apr 2016
Uttar Pradesh,Lucknow,Lucknow,Red,Vegetables,196.0,1000,1100,1025,02 Apr 2016
Uttar Pradesh,Mahoba,Mahoba,Other,Vegetables,8.5,0,0,900,02 Apr 2016
Uttar Pradesh,Mainpuri,Mainpuri,Red,Vegetables,21.0,0,0,900,02 Apr 2016
Uttar Pradesh,Meerut,Mawana,Red,Vegetables,1.0,0,0,975,02 Apr 2016
Uttar Pradesh,Meerut,Meerut,Red,Vegetables,26.0,0,0,1080,02 Apr 2016
Uttar Pradesh,Mirzapur,Mirzapur,Dry F.A.Q.,Vegetables,17.0,1030,1125,1075,02 Apr 2016
Uttar Pradesh,Jhansi,Moth,Other,Vegetables,0.7,0,0,620,02 Apr 2016
Uttar Pradesh,Muradabad,Muradabad,Dry F.A.Q.,Vegetables,28.0,0,0,920,02 Apr 2016
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Onion,Vegetables,21.0,0,0,1050,02 Apr 2016
Uttar Pradesh,Siddharth Nagar,Naugarh,Red,Vegetables,8.0,1075,1190,1125,02 Apr 2016
Uttar Pradesh,Jalaun (Orai),Orai,Other,Vegetables,7.5,0,0,600,02 Apr 2016
Uttar Pradesh,Maharajganj,Partaval,Red,Vegetables,22.0,1040,1160,1100,02 Apr 2016
Uttar Pradesh,Pillibhit,Pilibhit,Local,Vegetables,68.0,880,910,895,02 Apr 2016
Uttar Pradesh,Kanpur,Pukhrayan,Red,Vegetables,3.0,0,0,950,02 Apr 2016
Uttar Pradesh,Raebarelli,Raibareilly,Nasik,Vegetables,28.0,1080,1125,1100,02 Apr 2016
Uttar Pradesh,Rampur,Rampur,Beelary-Red,Vegetables,16.0,1000,1050,1025,02 Apr 2016
Uttar Pradesh,Sonbhadra,Robertsganj,Other,Vegetables,20.0,0,0,1070,02 Apr 2016
Uttar Pradesh,Kanpur,Rura,Red,Vegetables,3.2,0,0,980,02 Apr 2016
Uttar Pradesh,Saharanpur,Saharanpur,Red,Vegetables,43.0,0,0,1020,02 Apr 2016
Uttar Pradesh,Muradabad,Sambhal,Red,Vegetables,15.0,0,0,880,02 Apr 2016
Uttar Pradesh,Meerut,Sardhana,Red,Vegetables,11.0,0,0,1025,02 Apr 2016
Uttar Pradesh,Jaunpur,Shahganj,Red,Vegetables,2.0,1020,1190,1120,02 Apr 2016
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Other,Vegetables,3.0,800,850,820,02 Apr 2016
Uttar Pradesh,Firozabad,Shikohabad,Red,Vegetables,20.0,0,0,850,02 Apr 2016
Uttar Pradesh,Bulandshahar,Sikanderabad,Other,Vegetables,110.0,0,0,900,02 Apr 2016
Uttar Pradesh,Allahabad,Sirsa,Red,Vegetables,6.0,0,0,975,02 Apr 2016
Uttar Pradesh,Sitapur,Sitapur,Other,Vegetables,160.0,700,1060,860,02 Apr 2016
Uttar Pradesh,Bulandshahar,Siyana,Red,Vegetables,2.0,0,0,920,02 Apr 2016
Uttar Pradesh,Sultanpur,Sultanpur,Other,Vegetables,67.5,1000,1075,1035,02 Apr 2016
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Red,Vegetables,24.0,0,0,1220,02 Apr 2016
Uttar Pradesh,Shahjahanpur,Tilhar,Other,Vegetables,0.8,930,965,950,02 Apr 2016
Uttar Pradesh,Unnao,Unnao,Red,Vegetables,12.4,1050,1100,1075,02 Apr 2016
Uttar Pradesh,Ghazipur,Yusufpur,Red,Vegetables,12.0,1070,1140,1100,02 Apr 2016
Uttar Pradesh,Maharajganj,Anandnagar,Red,Vegetables,15.0,1150,1400,1275,03 Apr 2016
Uttar Pradesh,Banda,Baberu,Other,Vegetables,5.0,0,0,950,03 Apr 2016
Uttar Pradesh,Bareilly,Bareilly,Dry F.A.Q.,Vegetables,84.0,0,0,930,03 Apr 2016
Uttar Pradesh,Fatehpur,Bindki,Red,Vegetables,36.0,0,0,835,03 Apr 2016
Uttar Pradesh,Gautam Budh Nagar,Dadri,Red,Vegetables,7.5,0,0,1030,03 Apr 2016
Uttar Pradesh,Auraiya,Dibiapur,Red,Vegetables,2.0,0,0,1020,03 Apr 2016
Uttar Pradesh,Etah,Etah,Other,Vegetables,7.0,850,920,900,03 Apr 2016
Uttar Pradesh,Faizabad,Faizabad,Red,Vegetables,18.0,1000,1100,1050,03 Apr 2016
Uttar Pradesh,Fatehpur,Fatehpur,Red,Vegetables,35.0,0,0,1085,03 Apr 2016
Uttar Pradesh,Firozabad,Firozabad,Red,Vegetables,5.0,0,0,970,03 Apr 2016
Uttar Pradesh,Gorakhpur,Gorakhpur,Red,Vegetables,120.0,1200,1260,1220,03 Apr 2016
Uttar Pradesh,Hardoi,Hardoi,Other,Vegetables,12.0,960,980,970,03 Apr 2016
Uttar Pradesh,Sultanpur,Jafarganj,Red,Vegetables,32.0,850,1000,900,03 Apr 2016
Uttar Pradesh,Fatehpur,Jahanabad,Pusa-Red,Vegetables,23.4,650,800,740,03 Apr 2016
Uttar Pradesh,Jalaun (Orai),Jalaun,Other,Vegetables,1.5,0,0,600,03 Apr 2016
Uttar Pradesh,Kannuj,Kannauj,Red,Vegetables,10.5,0,0,1085,03 Apr 2016
Uttar Pradesh,Chitrakut,Karvi,Red,Vegetables,12.5,0,0,1050,03 Apr 2016
Uttar Pradesh,Etah,Kasganj,Other,Vegetables,5.0,950,990,970,03 Apr 2016
Uttar Pradesh,Aligarh,Khair,Red,Vegetables,8.0,1150,1230,1190,03 Apr 2016
Uttar Pradesh,Agra,Khairagarh,Red,Vegetables,6.2,0,0,980,03 Apr 2016
Uttar Pradesh,Lakhimpur,Lakhimpur,Red,Vegetables,60.0,900,1050,970,03 Apr 2016
Uttar Pradesh,Hardoi,Madhoganj,Red,Vegetables,4.0,1000,1050,1025,03 Apr 2016
Uttar Pradesh,Jhansi,Moth,Other,Vegetables,0.5,0,0,620,03 Apr 2016
Uttar Pradesh,Jalaun (Orai),Orai,Other,Vegetables,4.0,0,0,600,03 Apr 2016
Uttar Pradesh,Pillibhit,Pilibhit,Local,Vegetables,10.0,870,905,890,03 Apr 2016
Uttar Pradesh,Kanpur,Pukhrayan,Red,Vegetables,3.5,0,0,940,03 Apr 2016
Uttar Pradesh,Raebarelli,Raibareilly,Nasik,Vegetables,28.0,1100,1130,1120,03 Apr 2016
Uttar Pradesh,Rampur,Rampur,Beelary-Red,Vegetables,14.0,1000,1065,1030,03 Apr 2016
Uttar Pradesh,Muradabad,Sambhal,Red,Vegetables,8.0,0,0,870,03 Apr 2016
Uttar Pradesh,Meerut,Sardhana,Red,Vegetables,3.0,0,0,1020,03 Apr 2016
Uttar Pradesh,Firozabad,Shikohabad,Red,Vegetables,10.0,0,0,920,03 Apr 2016
Uttar Pradesh,Shahjahanpur,Tilhar,Other,Vegetables,0.4,0,0,900,03 Apr 2016
Uttar Pradesh,Auraiya,Achalda,Red,Vegetables,30.0,0,0,1140,04 Apr 2016
Uttar Pradesh,Aligarh,Aligarh,Dry F.A.Q.,Vegetables,75.0,1100,1150,1130,04 Apr 2016
Uttar Pradesh,Allahabad,Allahabad,Local,Vegetables,250.0,0,0,1100,04 Apr 2016
Uttar Pradesh,Maharajganj,Anandnagar,Red,Vegetables,20.0,1150,1350,1275,04 Apr 2016
Uttar Pradesh,Banda,Atarra,Red,Vegetables,4.0,1000,1100,1050,04 Apr 2016
Uttar Pradesh,Auraiya,Auraiya,Red,Vegetables,2.5,0,0,1140,04 Apr 2016
Uttar Pradesh,Banda,Baberu,Other,Vegetables,3.5,875,950,925,04 Apr 2016
Uttar Pradesh,Bahraich,Bahraich,Red,Vegetables,36.0,940,985,960,04 Apr 2016
Uttar Pradesh,Balrampur,Balrampur,Other,Vegetables,4.5,990,1025,1010,04 Apr 2016
Uttar Pradesh,Barabanki,Barabanki,Red,Vegetables,30.0,1050,1120,1100,04 Apr 2016
Uttar Pradesh,Baghpat,Baraut,Red,Vegetables,5.0,0,0,985,04 Apr 2016
Uttar Pradesh,Bareilly,Bareilly,Dry F.A.Q.,Vegetables,104.0,0,0,930,04 Apr 2016
Uttar Pradesh,Hamirpur,Bharuasumerpur,Red,Vegetables,1.0,0,0,950,04 Apr 2016
Uttar Pradesh,Fatehpur,Bindki,Red,Vegetables,30.0,0,0,825,04 Apr 2016
Uttar Pradesh,Bulandshahar,Buland Shahr,Local,Vegetables,4.0,0,0,915,04 Apr 2016
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Red,Vegetables,4.5,0,0,900,04 Apr 2016
Uttar Pradesh,Gorakhpur,Chorichora,Red,Vegetables,13.5,1100,1150,1125,04 Apr 2016
Uttar Pradesh,Gautam Budh Nagar,Dadri,Red,Vegetables,6.0,0,0,1040,04 Apr 2016
Uttar Pradesh,Auraiya,Dibiapur,Red,Vegetables,2.0,0,0,1020,04 Apr 2016
Uttar Pradesh,Bulandshahar,Divai,Other,Vegetables,1.5,1200,1250,1225,04 Apr 2016
Uttar Pradesh,Etah,Etah,Other,Vegetables,2.0,800,900,850,04 Apr 2016
Uttar Pradesh,Etawah,Etawah,Red,Vegetables,21.0,0,0,950,04 Apr 2016
Uttar Pradesh,Faizabad,Faizabad,Red,Vegetables,11.6,1000,1100,1050,04 Apr 2016
Uttar Pradesh,Fatehpur,Fatehpur,Red,Vegetables,40.0,0,0,1090,04 Apr 2016
Uttar Pradesh,Firozabad,Firozabad,Red,Vegetables,4.5,0,0,980,04 Apr 2016
Uttar Pradesh,Ghaziabad,Ghaziabad,Red,Vegetables,80.0,0,0,1060,04 Apr 2016
Uttar Pradesh,Gonda,Gonda,Red,Vegetables,8.0,900,1100,1000,04 Apr 2016
Uttar Pradesh,Gorakhpur,Gorakhpur,Red,Vegetables,130.0,1200,1270,1240,04 Apr 2016
Uttar Pradesh,Hathras,Haathras,Red,Vegetables,15.0,0,0,1000,04 Apr 2016
Uttar Pradesh,Hardoi,Hardoi,Other,Vegetables,17.0,940,1000,970,04 Apr 2016
Uttar Pradesh,Allahabad,Jasra,Red,Vegetables,11.5,0,0,1015,04 Apr 2016
Uttar Pradesh,Jaunpur,Jaunpur,Other,Vegetables,65.0,1000,1100,1060,04 Apr 2016
Uttar Pradesh,Kannuj,Kannauj,Red,Vegetables,10.0,0,0,1085,04 Apr 2016
Uttar Pradesh,Kanpur,Kanpur(Grain),Red,Vegetables,260.0,0,0,1080,04 Apr 2016
Uttar Pradesh,Chitrakut,Karvi,Red,Vegetables,13.0,0,0,1000,04 Apr 2016
Uttar Pradesh,Aligarh,Khair,Red,Vegetables,10.0,1120,1210,1170,04 Apr 2016
Uttar Pradesh,Agra,Khairagarh,Red,Vegetables,6.0,0,0,1000,04 Apr 2016
Uttar Pradesh,Lakhimpur,Lakhimpur,Red,Vegetables,50.0,900,1070,980,04 Apr 2016
Uttar Pradesh,Hardoi,Madhoganj,Red,Vegetables,2.5,1025,1075,1050,04 Apr 2016
Uttar Pradesh,Mainpuri,Mainpuri,Red,Vegetables,17.0,0,0,920,04 Apr 2016
Uttar Pradesh,Meerut,Mawana,Red,Vegetables,1.5,0,0,975,04 Apr 2016
Uttar Pradesh,Meerut,Meerut,Red,Vegetables,22.0,0,0,1090,04 Apr 2016
Uttar Pradesh,Mirzapur,Mirzapur,Dry F.A.Q.,Vegetables,16.0,1010,1090,1050,04 Apr 2016
Uttar Pradesh,Jhansi,Moth,Other,Vegetables,0.7,0,0,620,04 Apr 2016
Uttar Pradesh,Muradabad,Muradabad,Dry F.A.Q.,Vegetables,27.0,0,0,930,04 Apr 2016
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Onion,Vegetables,150.0,0,0,1050,04 Apr 2016
Uttar Pradesh,Siddharth Nagar,Naugarh,Red,Vegetables,7.5,1075,1180,1130,04 Apr 2016
Uttar Pradesh,Jalaun (Orai),Orai,Other,Vegetables,5.0,0,0,600,04 Apr 2016
Uttar Pradesh,Maharajganj,Partaval,Red,Vegetables,20.0,1050,1160,1110,04 Apr 2016
Uttar Pradesh,Pillibhit,Pilibhit,Local,Vegetables,94.0,870,900,885,04 Apr 2016
Uttar Pradesh,Pratapgarh,Pratapgarh,Nasik,Vegetables,15.0,1005,1045,1025,04 Apr 2016
Uttar Pradesh,Raebarelli,Raibareilly,Nasik,Vegetables,22.0,1100,1130,1120,04 Apr 2016
Uttar Pradesh,Rampur,Rampur,Beelary-Red,Vegetables,16.0,1000,1070,1030,04 Apr 2016
Uttar Pradesh,Sonbhadra,Robertsganj,Other,Vegetables,12.5,0,0,1090,04 Apr 2016
Uttar Pradesh,Kanpur,Rura,Red,Vegetables,3.5,0,0,970,04 Apr 2016
Uttar Pradesh,Saharanpur,Saharanpur,Red,Vegetables,38.0,0,0,1030,04 Apr 2016
Uttar Pradesh,Muradabad,Sambhal,Red,Vegetables,7.5,0,0,870,04 Apr 2016
Uttar Pradesh,Meerut,Sardhana,Red,Vegetables,5.0,0,0,1020,04 Apr 2016
Uttar Pradesh,Gorakhpur,Sehjanwa,Red,Vegetables,6.0,1100,1225,1180,04 Apr 2016
Uttar Pradesh,Jaunpur,Shahganj,Red,Vegetables,3.0,1000,1200,1100,04 Apr 2016
Uttar Pradesh,Firozabad,Shikohabad,Nasik,Vegetables,10.0,0,0,900,04 Apr 2016
Uttar Pradesh,Sitapur,Sitapur,Other,Vegetables,161.0,700,1060,860,04 Apr 2016
Uttar Pradesh,Sultanpur,Sultanpur,Other,Vegetables,75.0,1000,1100,1050,04 Apr 2016
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Red,Vegetables,32.0,0,0,1250,04 Apr 2016
Uttar Pradesh,Shahjahanpur,Tilhar,Other,Vegetables,0.8,0,0,930,04 Apr 2016
Uttar Pradesh,Unnao,Unnao,Red,Vegetables,8.5,1050,1100,1080,04 Apr 2016
Uttar Pradesh,Auraiya,Achalda,Red,Vegetables,25.0,0,0,1160,05 Apr 2016
Uttar Pradesh,Agra,Agra,Red,Vegetables,580.0,0,0,1020,05 Apr 2016
Uttar Pradesh,Maharajganj,Anandnagar,Red,Vegetables,20.0,1050,1250,1150,05 Apr 2016
Uttar Pradesh,Banda,Atarra,Red,Vegetables,1.5,1000,1100,1050,05 Apr 2016
Uttar Pradesh,Auraiya,Auraiya,Red,Vegetables,1.0,0,0,1130,05 Apr 2016
Uttar Pradesh,Bahraich,Bahraich,Red,Vegetables,35.5,950,980,965,05 Apr 2016
Uttar Pradesh,Ballia,Ballia,Red,Vegetables,70.0,1000,1050,1030,05 Apr 2016
Uttar Pradesh,Balrampur,Balrampur,Other,Vegetables,5.0,995,1025,1010,05 Apr 2016
Uttar Pradesh,Barabanki,Barabanki,Red,Vegetables,28.0,1020,1100,1050,05 Apr 2016
Uttar Pradesh,Basti,Basti,Red,Vegetables,9.0,0,0,1175,05 Apr 2016
Uttar Pradesh,Fatehpur,Bindki,Red,Vegetables,40.0,0,0,860,05 Apr 2016
Uttar Pradesh,Bulandshahar,Buland Shahr,Local,Vegetables,4.0,760,1000,930,05 Apr 2016
Uttar Pradesh,Gorakhpur,Chorichora,Red,Vegetables,8.0,1140,1200,1160,05 Apr 2016
Uttar Pradesh,Etawah,Etawah,Red,Vegetables,20.0,0,0,960,05 Apr 2016
Uttar Pradesh,Farukhabad,Farukhabad,Red,Vegetables,6.0,0,0,950,05 Apr 2016
Uttar Pradesh,Fatehpur,Fatehpur,Red,Vegetables,60.0,0,0,1085,05 Apr 2016
Uttar Pradesh,Firozabad,Firozabad,Red,Vegetables,4.0,0,0,1000,05 Apr 2016
Uttar Pradesh,Gonda,Gonda,Red,Vegetables,14.0,1000,1100,1050,05 Apr 2016
Uttar Pradesh,Bulandshahar,Gulavati,Red,Vegetables,1.0,0,0,970,05 Apr 2016
Uttar Pradesh,Hathras,Haathras,Red,Vegetables,10.0,0,0,1050,05 Apr 2016
Uttar Pradesh,Hardoi,Hardoi,Other,Vegetables,12.0,970,990,980,05 Apr 2016
Uttar Pradesh,Fatehpur,Jahanabad,Pusa-Red,Vegetables,23.5,700,800,750,05 Apr 2016
