State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Uttar Pradesh,Muzaffarnagar,Khatauli,Other,Vegetables,2.0,520,530,520,01 Apr 2011
Uttar Pradesh,Fatehpur,Kishunpur,Red,Vegetables,1.5,0,0,650,01 Apr 2011
Uttar Pradesh,Jalaun (Orai),Konch,Other,Vegetables,1.0,0,0,650,01 Apr 2011
Uttar Pradesh,Lalitpur,Lalitpur,Other,Vegetables,7.5,0,0,685,01 Apr 2011
Uttar Pradesh,Hardoi,Madhoganj,Other,Vegetables,1.2,0,0,730,01 Apr 2011
Uttar Pradesh,Mahoba,Mahoba,Other,Vegetables,12.5,0,0,800,01 Apr 2011
Uttar Pradesh,Mainpuri,Mainpuri,Other,Vegetables,12.0,600,660,640,01 Apr 2011
Uttar Pradesh,Hamirpur,Maudaha,Other,Vegetables,0.4,0,0,780,01 Apr 2011
Uttar Pradesh,Meerut,Mawana,Other,Vegetables,2.5,0,0,640,01 Apr 2011
Uttar Pradesh,Mirzapur,Mirzapur,Red,Vegetables,10.0,0,0,700,01 Apr 2011
Uttar Pradesh,Jhansi,Moth,Other,Vegetables,1.0,0,0,540,01 Apr 2011
Uttar Pradesh,Muradabad,Muradabad,Other,Vegetables,37.0,0,0,650,01 Apr 2011
Uttar Pradesh,Hamirpur,Muskara,Other,Vegetables,0.6,0,0,800,01 Apr 2011
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Red,Vegetables,21.5,500,700,570,01 Apr 2011
Uttar Pradesh,Bijnor,Nagina,Other,Vegetables,1.75,0,0,675,01 Apr 2011
Uttar Pradesh,Siddharth Nagar,Naugarh,Other,Vegetables,4.0,0,725,0,01 Apr 2011
Uttar Pradesh,Jalaun (Orai),Orai,Other,Vegetables,8.5,0,0,525,01 Apr 2011
Uttar Pradesh,Maharajganj,Partaval,Red,Vegetables,10.0,0,0,700,01 Apr 2011
Uttar Pradesh,Shravasti,Payagpur,Other,Vegetables,2.2,650,685,675,01 Apr 2011
Uttar Pradesh,Kanpur,Pukhrayan,Red,Vegetables,15.0,0,0,750,01 Apr 2011
Uttar Pradesh,Unnao,Purwa,Red,Vegetables,0.7,0,0,670,01 Apr 2011
Uttar Pradesh,Raebarelli,Raibareilly,Other,Vegetables,31.0,640,660,650,01 Apr 2011
Uttar Pradesh,Rampur,Rampur,Other,Vegetables,3.4,0,0,640,01 Apr 2011
Uttar Pradesh,Sonbhadra,Robertsganj,Other,Vegetables,2.0,0,0,700,01 Apr 2011
Uttar Pradesh,Kanpur,Rura,Red,Vegetables,5.2,730,770,750,01 Apr 2011
Uttar Pradesh,Muradabad,Sambhal,Onion,Vegetables,8.0,0,0,625,01 Apr 2011
Uttar Pradesh,Hardoi,Sandi,Other,Vegetables,0.5,0,0,730,01 Apr 2011
Uttar Pradesh,Hardoi,Sandila,Other,Vegetables,34.0,0,0,650,01 Apr 2011
Uttar Pradesh,Rampur,Shahabad,Other,Vegetables,2.0,0,0,700,01 Apr 2011
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Red,Vegetables,58.0,700,750,725,01 Apr 2011
Uttar Pradesh,Sitapur,Sitapur,Other,Vegetables,24.5,0,0,580,01 Apr 2011
Uttar Pradesh,Sultanpur,Sultanpur,Other,Vegetables,30.0,650,750,675,01 Apr 2011
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Other,Vegetables,30.0,0,800,0,01 Apr 2011
Uttar Pradesh,Rampur,Tanda(Rampur),Other,Vegetables,1.5,725,800,750,01 Apr 2011
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Red,Vegetables,0.9,550,570,550,01 Apr 2011
Uttar Pradesh,Unnao,Unnao,Red,Vegetables,1.5,590,625,600,01 Apr 2011
Uttar Pradesh,Varanasi,Varanasi(Grain),Other,Vegetables,320.0,0,0,600,01 Apr 2011
Uttar Pradesh,Kanpur,Varipaal,Red,Vegetables,2.0,670,710,690,01 Apr 2011
Uttar Pradesh,Ghazipur,Yusufpur,Red,Vegetables,4.0,570,630,600,01 Apr 2011
Uttar Pradesh,Agra,Agra,Other,Vegetables,190.0,750,810,780,02 Apr 2011
Uttar Pradesh,Mirzapur,Ahirora,Red,Vegetables,85.0,685,725,705,02 Apr 2011
Uttar Pradesh,Jalaun (Orai),Ait,Other,Vegetables,1.5,0,0,500,02 Apr 2011
Uttar Pradesh,Aligarh,Aligarh,Other,Vegetables,52.0,630,720,670,02 Apr 2011
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,Red,Vegetables,1.0,0,0,575,02 Apr 2011
Uttar Pradesh,Banda,Atarra,Onion,Vegetables,10.0,0,0,550,02 Apr 2011
Uttar Pradesh,Auraiya,Auraiya,Red,Vegetables,11.0,0,0,610,02 Apr 2011
Uttar Pradesh,Azamgarh,Azamgarh,Other,Vegetables,20.0,640,660,650,02 Apr 2011
Uttar Pradesh,Badaun,Badayoun,Other,Vegetables,6.0,0,0,560,02 Apr 2011
Uttar Pradesh,Bahraich,Bahraich,Red,Vegetables,25.0,620,680,655,02 Apr 2011
Uttar Pradesh,Balrampur,Balrampur,Other,Vegetables,42.5,645,660,650,02 Apr 2011
Uttar Pradesh,Banda,Banda,Onion,Vegetables,50.0,0,0,750,02 Apr 2011
Uttar Pradesh,Unnao,Bangarmau,Other,Vegetables,0.3,0,0,675,02 Apr 2011
Uttar Pradesh,Barabanki,Barabanki,Onion,Vegetables,16.0,650,700,680,02 Apr 2011
Uttar Pradesh,Baghpat,Baraut,Other,Vegetables,8.0,0,0,575,02 Apr 2011
Uttar Pradesh,Bareilly,Bareilly,Red,Vegetables,24.5,0,0,625,02 Apr 2011
Uttar Pradesh,Basti,Basti,Other,Vegetables,14.0,0,0,730,02 Apr 2011
Uttar Pradesh,Bijnor,Bijnaur,Other,Vegetables,1.5,0,0,730,02 Apr 2011
Uttar Pradesh,Fatehpur,Bindki,Red,Vegetables,11.9,700,740,720,02 Apr 2011
Uttar Pradesh,Bulandshahar,Buland Shahr,Other,Vegetables,4.0,550,700,625,02 Apr 2011
Uttar Pradesh,Muradabad,Chandausi,Other,Vegetables,4.0,0,0,650,02 Apr 2011
Uttar Pradesh,Chandauli,Chandoli,Other,Vegetables,4.5,0,0,670,02 Apr 2011
Uttar Pradesh,Mahoba,Charkhari,Other,Vegetables,1.0,0,0,800,02 Apr 2011
Uttar Pradesh,Aligarh,Charra,Other,Vegetables,4.0,650,670,660,02 Apr 2011
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Red,Vegetables,8.0,630,670,650,02 Apr 2011
Uttar Pradesh,Deoria,Devariya,Red,Vegetables,65.0,0,0,645,02 Apr 2011
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Other,Vegetables,0.5,0,0,610,02 Apr 2011
Uttar Pradesh,Bulandshahar,Divai,Other,Vegetables,1.5,675,725,700,02 Apr 2011
Uttar Pradesh,Sonbhadra,Dudhi,Other,Vegetables,50.0,0,0,700,02 Apr 2011
Uttar Pradesh,Etah,Etah,Other,Vegetables,11.0,700,780,720,02 Apr 2011
Uttar Pradesh,Etawah,Etawah,Red,Vegetables,15.0,520,560,540,02 Apr 2011
Uttar Pradesh,Faizabad,Faizabad,Other,Vegetables,13.0,640,665,650,02 Apr 2011
Uttar Pradesh,Farukhabad,Farukhabad,Red,Vegetables,5.0,0,0,680,02 Apr 2011
Uttar Pradesh,Agra,Fatehabad,Other,Vegetables,5.0,650,800,720,02 Apr 2011
Uttar Pradesh,Firozabad,Firozabad,Other,Vegetables,7.0,500,800,600,02 Apr 2011
Uttar Pradesh,Saharanpur,Gangoh,Other,Vegetables,4.0,550,680,620,02 Apr 2011
Uttar Pradesh,Ghazipur,Gazipur,Other,Vegetables,6.0,650,700,675,02 Apr 2011
Uttar Pradesh,Ghaziabad,Ghaziabad,Other,Vegetables,70.0,0,0,520,02 Apr 2011
Uttar Pradesh,Gonda,Gonda,Other,Vegetables,67.5,650,670,660,02 Apr 2011
Uttar Pradesh,Gorakhpur,Gorakhpur,Red,Vegetables,260.0,0,0,670,02 Apr 2011
Uttar Pradesh,Hathras,Haathras,Other,Vegetables,20.0,600,700,660,02 Apr 2011
Uttar Pradesh,Ghaziabad,Hapur,Other,Vegetables,5.0,500,700,600,02 Apr 2011
Uttar Pradesh,Hardoi,Hardoi,Other,Vegetables,10.0,0,0,825,02 Apr 2011
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Other,Vegetables,5.0,540,800,775,02 Apr 2011
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Red,Vegetables,4.0,0,0,570,02 Apr 2011
Uttar Pradesh,Fatehpur,Jahanabad,Nasik,Vegetables,1.0,0,0,600,02 Apr 2011
Uttar Pradesh,Jalaun (Orai),Jalaun,Other,Vegetables,2.0,0,0,540,02 Apr 2011
Uttar Pradesh,Allahabad,Jasra,Red,Vegetables,6.2,0,0,760,02 Apr 2011
Uttar Pradesh,Etawah,Jasvantnagar,Other,Vegetables,0.7,560,580,570,02 Apr 2011
Uttar Pradesh,Jaunpur,Jaunpur,Other,Vegetables,340.0,0,0,600,02 Apr 2011
Uttar Pradesh,Jhansi,Jhansi,Red,Vegetables,35.0,0,0,500,02 Apr 2011
Uttar Pradesh,Jalaun (Orai),Kalpi,Other,Vegetables,3.0,0,0,500,02 Apr 2011
Uttar Pradesh,Farukhabad,Kamlaganj,Red,Vegetables,15.0,710,750,730,02 Apr 2011
Uttar Pradesh,Kannuj,Kannauj,Red,Vegetables,2.5,675,725,700,02 Apr 2011
Uttar Pradesh,Kanpur,Kanpur(Grain),Red,Vegetables,115.0,680,710,690,02 Apr 2011
Uttar Pradesh,Etah,Kasganj,Other,Vegetables,0.7,725,760,730,02 Apr 2011
Uttar Pradesh,Farukhabad,Kayamganj,Red,Vegetables,30.5,650,690,670,02 Apr 2011
Uttar Pradesh,Aligarh,Khair,Other,Vegetables,4.0,640,760,700,02 Apr 2011
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Other,Vegetables,3.0,0,0,690,02 Apr 2011
Uttar Pradesh,Muzaffarnagar,Khatauli,Other,Vegetables,0.4,400,410,400,02 Apr 2011
Uttar Pradesh,Bijnor,Kiratpur,Other,Vegetables,2.0,0,0,750,02 Apr 2011
Uttar Pradesh,Fatehpur,Kishunpur,Red,Vegetables,2.0,0,0,640,02 Apr 2011
Uttar Pradesh,Jalaun (Orai),Konch,Other,Vegetables,0.5,0,0,600,02 Apr 2011
Uttar Pradesh,Lalitpur,Lalitpur,Other,Vegetables,6.0,0,0,690,02 Apr 2011
Uttar Pradesh,Mahoba,Mahoba,Other,Vegetables,10.0,0,0,780,02 Apr 2011
Uttar Pradesh,Mainpuri,Mainpuri,Other,Vegetables,9.0,620,665,650,02 Apr 2011
Uttar Pradesh,Hamirpur,Maudaha,Other,Vegetables,0.3,0,0,780,02 Apr 2011
Uttar Pradesh,Meerut,Mawana,Other,Vegetables,2.5,0,0,640,02 Apr 2011
Uttar Pradesh,Mirzapur,Mirzapur,Red,Vegetables,15.0,0,0,660,02 Apr 2011
Uttar Pradesh,Jhansi,Moth,Other,Vegetables,1.0,0,0,540,02 Apr 2011
Uttar Pradesh,Muradabad,Muradabad,Other,Vegetables,40.0,0,0,645,02 Apr 2011
Uttar Pradesh,Hamirpur,Muskara,Other,Vegetables,0.6,0,0,790,02 Apr 2011
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Red,Vegetables,18.0,550,600,570,02 Apr 2011
Uttar Pradesh,Bijnor,Nagina,Other,Vegetables,1.85,0,0,675,02 Apr 2011
Uttar Pradesh,Bijnor,Najibabad,Other,Vegetables,1.3,0,0,500,02 Apr 2011
Uttar Pradesh,Jalaun (Orai),Orai,Other,Vegetables,9.0,0,0,520,02 Apr 2011
Uttar Pradesh,Maharajganj,Partaval,Red,Vegetables,16.0,0,0,700,02 Apr 2011
Uttar Pradesh,Shravasti,Payagpur,Other,Vegetables,1.3,660,700,675,02 Apr 2011
Uttar Pradesh,Kanpur,Pukhrayan,Red,Vegetables,20.0,0,0,750,02 Apr 2011
Uttar Pradesh,Unnao,Purwa,Red,Vegetables,0.8,0,0,620,02 Apr 2011
Uttar Pradesh,Raebarelli,Raibareilly,Other,Vegetables,20.0,650,675,660,02 Apr 2011
Uttar Pradesh,Rampur,Rampur,Other,Vegetables,5.0,0,0,635,02 Apr 2011
Uttar Pradesh,Sonbhadra,Robertsganj,Other,Vegetables,2.0,0,0,800,02 Apr 2011
Uttar Pradesh,Kanpur,Rura,Red,Vegetables,4.8,740,780,760,02 Apr 2011
Uttar Pradesh,Muradabad,Sambhal,1st Sort,Vegetables,7.5,0,0,630,02 Apr 2011
Uttar Pradesh,Hardoi,Sandi,Other,Vegetables,0.2,0,0,730,02 Apr 2011
Uttar Pradesh,Hardoi,Sandila,Other,Vegetables,51.0,0,0,670,02 Apr 2011
Uttar Pradesh,Rampur,Shahabad,Other,Vegetables,1.8,0,0,700,02 Apr 2011
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Red,Vegetables,56.0,700,750,735,02 Apr 2011
Uttar Pradesh,Bulandshahar,Sikanderabad,Other,Vegetables,0.2,580,630,600,02 Apr 2011
Uttar Pradesh,Sitapur,Sitapur,Other,Vegetables,25.0,0,0,550,02 Apr 2011
Uttar Pradesh,Sultanpur,Sultanpur,Other,Vegetables,50.0,600,800,700,02 Apr 2011
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Other,Vegetables,29.0,0,675,0,02 Apr 2011
Uttar Pradesh,Rampur,Tanda(Rampur),Other,Vegetables,1.0,730,800,760,02 Apr 2011
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Red,Vegetables,0.8,560,580,560,02 Apr 2011
Uttar Pradesh,Balrampur,Tulsipur,Other,Vegetables,10.0,700,800,0,02 Apr 2011
Uttar Pradesh,Unnao,Unnao,Red,Vegetables,1.0,600,640,625,02 Apr 2011
Uttar Pradesh,Varanasi,Varanasi(Grain),Other,Vegetables,300.0,0,0,580,02 Apr 2011
Uttar Pradesh,Kanpur,Varipaal,Red,Vegetables,0.9,675,725,700,02 Apr 2011
Uttar Pradesh,Ghazipur,Yusufpur,Red,Vegetables,600.0,570,630,600,02 Apr 2011
Uttar Pradesh,Mirzapur,Ahirora,Red,Vegetables,100.0,670,710,690,03 Apr 2011
Uttar Pradesh,Jalaun (Orai),Ait,Other,Vegetables,2.0,0,0,520,03 Apr 2011
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,Red,Vegetables,1.0,0,0,570,03 Apr 2011
Uttar Pradesh,Banda,Atarra,Onion,Vegetables,11.0,0,0,600,03 Apr 2011
Uttar Pradesh,Banda,Banda,Onion,Vegetables,40.0,0,0,750,03 Apr 2011
Uttar Pradesh,Unnao,Bangarmau,Other,Vegetables,0.4,0,0,660,03 Apr 2011
Uttar Pradesh,Bareilly,Bareilly,Red,Vegetables,27.0,0,0,625,03 Apr 2011
Uttar Pradesh,Basti,Basti,Other,Vegetables,17.0,0,0,730,03 Apr 2011
Uttar Pradesh,Bijnor,Bijnaur,Other,Vegetables,1.7,0,0,730,03 Apr 2011
Uttar Pradesh,Muradabad,Chandausi,Other,Vegetables,3.0,0,0,550,03 Apr 2011
Uttar Pradesh,Chandauli,Chandoli,Other,Vegetables,5.0,0,0,645,03 Apr 2011
Uttar Pradesh,Mahoba,Charkhari,Other,Vegetables,5.0,0,0,800,03 Apr 2011
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Red,Vegetables,9.5,700,740,720,03 Apr 2011
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Other,Vegetables,0.4,0,0,600,03 Apr 2011
Uttar Pradesh,Sonbhadra,Dudhi,Other,Vegetables,40.0,0,0,700,03 Apr 2011
Uttar Pradesh,Etah,Etah,Other,Vegetables,13.0,700,760,720,03 Apr 2011
Uttar Pradesh,Faizabad,Faizabad,Other,Vegetables,15.0,630,650,640,03 Apr 2011
Uttar Pradesh,Agra,Fatehabad,Other,Vegetables,4.0,650,800,720,03 Apr 2011
Uttar Pradesh,Saharanpur,Gangoh,Other,Vegetables,3.0,520,650,620,03 Apr 2011
Uttar Pradesh,Ghaziabad,Ghaziabad,Other,Vegetables,50.0,0,0,535,03 Apr 2011
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Red,Vegetables,3.0,0,0,570,03 Apr 2011
Uttar Pradesh,Jalaun (Orai),Jalaun,Other,Vegetables,1.2,0,0,570,03 Apr 2011
Uttar Pradesh,Jhansi,Jhansi,Red,Vegetables,50.0,0,0,460,03 Apr 2011
Uttar Pradesh,Kannuj,Kannauj,Red,Vegetables,3.5,670,710,690,03 Apr 2011
Uttar Pradesh,Etah,Kasganj,Other,Vegetables,0.8,725,760,730,03 Apr 2011
Uttar Pradesh,Agra,Khairagarh,Other,Vegetables,3.0,800,830,810,03 Apr 2011
Uttar Pradesh,Muzaffarnagar,Khatauli,Other,Vegetables,0.5,410,420,410,03 Apr 2011
Uttar Pradesh,Bulandshahar,Khurja,Other,Vegetables,15.6,400,750,650,03 Apr 2011
Uttar Pradesh,Fatehpur,Kishunpur,Red,Vegetables,1.5,0,0,630,03 Apr 2011
Uttar Pradesh,Jalaun (Orai),Konch,Other,Vegetables,1.0,0,0,580,03 Apr 2011
Uttar Pradesh,Hardoi,Madhoganj,Other,Vegetables,0.6,0,0,636,03 Apr 2011
Uttar Pradesh,Mahoba,Mahoba,Other,Vegetables,11.0,0,0,780,03 Apr 2011
Uttar Pradesh,Hamirpur,Maudaha,Other,Vegetables,0.5,0,0,780,03 Apr 2011
Uttar Pradesh,Meerut,Mawana,Other,Vegetables,2.6,0,0,635,03 Apr 2011
Uttar Pradesh,Jhansi,Moth,Other,Vegetables,0.6,0,0,540,03 Apr 2011
Uttar Pradesh,Muradabad,Muradabad,Other,Vegetables,50.0,0,0,610,03 Apr 2011
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Red,Vegetables,17.5,540,600,565,03 Apr 2011
Uttar Pradesh,Bijnor,Nagina,Other,Vegetables,1.95,0,0,660,03 Apr 2011
Uttar Pradesh,Bijnor,Najibabad,Other,Vegetables,1.0,0,0,500,03 Apr 2011
Uttar Pradesh,Jalaun (Orai),Orai,Other,Vegetables,9.5,0,0,520,03 Apr 2011
Uttar Pradesh,Unnao,Purwa,Red,Vegetables,1.0,0,0,620,03 Apr 2011
Uttar Pradesh,Hamirpur,Raath,Red,Vegetables,78.0,720,790,760,03 Apr 2011
Uttar Pradesh,Raebarelli,Raibareilly,Other,Vegetables,18.0,650,675,660,03 Apr 2011
Uttar Pradesh,Rampur,Rampur,Other,Vegetables,7.0,0,0,630,03 Apr 2011
Uttar Pradesh,Sonbhadra,Robertsganj,Other,Vegetables,2.0,0,0,600,03 Apr 2011
Uttar Pradesh,Muradabad,Sambhal,1st Sort,Vegetables,7.0,0,0,620,03 Apr 2011
Uttar Pradesh,Hardoi,Sandila,Other,Vegetables,23.0,0,0,630,03 Apr 2011
Uttar Pradesh,Rampur,Shahabad,Other,Vegetables,2.0,0,0,680,03 Apr 2011
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Red,Vegetables,57.0,700,750,725,03 Apr 2011
Uttar Pradesh,Bulandshahar,Sikanderabad,Other,Vegetables,0.2,570,620,600,03 Apr 2011
Uttar Pradesh,Bulandshahar,Sikarpur,Other,Vegetables,5.8,450,720,600,03 Apr 2011
Uttar Pradesh,Rampur,Tanda(Rampur),Other,Vegetables,9.7,750,800,765,03 Apr 2011
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Red,Vegetables,0.2,540,560,540,03 Apr 2011
Uttar Pradesh,Unnao,Unnao,Red,Vegetables,1.2,590,640,600,03 Apr 2011
Uttar Pradesh,Varanasi,Varanasi(Grain),Other,Vegetables,320.0,0,0,580,03 Apr 2011
Uttar Pradesh,Agra,Agra,Other,Vegetables,210.0,840,880,860,04 Apr 2011
Uttar Pradesh,Mirzapur,Ahirora,Red,Vegetables,105.0,655,695,675,04 Apr 2011
Uttar Pradesh,Allahabad,Ajuha,Red,Vegetables,18.0,0,0,650,04 Apr 2011
Uttar Pradesh,Aligarh,Aligarh,Other,Vegetables,54.0,600,700,650,04 Apr 2011
Uttar Pradesh,Allahabad,Allahabad,Red,Vegetables,120.0,0,0,750,04 Apr 2011
Uttar Pradesh,Jyotiba Phule Nagar,Amroha,Red,Vegetables,2.0,0,0,560,04 Apr 2011
Uttar Pradesh,Banda,Atarra,Onion,Vegetables,11.0,0,0,600,04 Apr 2011
Uttar Pradesh,Auraiya,Auraiya,Red,Vegetables,11.0,0,0,610,04 Apr 2011
Uttar Pradesh,Azamgarh,Azamgarh,Other,Vegetables,200.0,640,660,650,04 Apr 2011
Uttar Pradesh,Badaun,Badayoun,Other,Vegetables,4.0,0,0,550,04 Apr 2011
Uttar Pradesh,Bahraich,Bahraich,Red,Vegetables,27.0,625,675,650,04 Apr 2011
Uttar Pradesh,Ballia,Ballia,Red,Vegetables,27.0,0,0,650,04 Apr 2011
Uttar Pradesh,Balrampur,Balrampur,Other,Vegetables,35.0,630,670,650,04 Apr 2011
Uttar Pradesh,Banda,Banda,Onion,Vegetables,35.0,0,0,750,04 Apr 2011
Uttar Pradesh,Unnao,Bangarmau,Other,Vegetables,0.5,0,0,650,04 Apr 2011
Uttar Pradesh,Barabanki,Barabanki,Onion,Vegetables,14.0,600,675,650,04 Apr 2011
Uttar Pradesh,Baghpat,Baraut,Other,Vegetables,9.0,0,0,560,04 Apr 2011
Uttar Pradesh,Bareilly,Bareilly,Red,Vegetables,31.5,0,0,640,04 Apr 2011
Uttar Pradesh,Bijnor,Bijnaur,Other,Vegetables,2.0,0,0,720,04 Apr 2011
Uttar Pradesh,Fatehpur,Bindki,Red,Vegetables,13.9,680,710,695,04 Apr 2011
Uttar Pradesh,Bulandshahar,Buland Shahr,Other,Vegetables,3.5,550,700,630,04 Apr 2011
Uttar Pradesh,Muradabad,Chandausi,Other,Vegetables,2.5,0,0,650,04 Apr 2011
Uttar Pradesh,Chandauli,Chandoli,Other,Vegetables,6.0,0,0,630,04 Apr 2011
Uttar Pradesh,Mahoba,Charkhari,Other,Vegetables,0.5,0,0,800,04 Apr 2011
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Red,Vegetables,5.5,640,680,660,04 Apr 2011
Uttar Pradesh,Deoria,Devariya,Red,Vegetables,35.0,0,0,650,04 Apr 2011
Uttar Pradesh,Saharanpur,Devband,Other,Vegetables,2.5,600,750,700,04 Apr 2011
